Gene,label
ENSG00000111790,Mitochondria
ENSG00000111799,Nucleus
ENSG00000111850,Vesicles
ENSG00000111859,Plasma membrane
ENSG00000111877,Nucleoplasm
ENSG00000111880,Nucleoplasm
ENSG00000111897,Cytosol
ENSG00000111906,Nucleoli;Nucleus
ENSG00000111907,Cell Junctions;Cytosol;Plasma membrane
ENSG00000111912,Golgi apparatus;Nuclear bodies
ENSG00000111961,Cytosol;Nucleoplasm
ENSG00000111981,Actin filaments;Cytosol
ENSG00000112078,Endoplasmic reticulum;Nuclear speckles
ENSG00000112079,Cytosol
ENSG00000112144,Nucleoli fibrillar center
ENSG00000112146,Centrosome
ENSG00000112149,Vesicles
ENSG00000112186,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000112200,Nucleus
ENSG00000112218,Plasma membrane
ENSG00000112246,Nuclear speckles
ENSG00000112282,Nucleoplasm;Vesicles
ENSG00000112297,Cytosol;Microtubules;Nucleus
ENSG00000112304,Cell Junctions
ENSG00000112305,Cytosol;Golgi apparatus;Plasma membrane
ENSG00000112308,Cytosol
ENSG00000112319,Nucleoplasm
ENSG00000112320,Nucleoplasm;Vesicles
ENSG00000112333,Nuclear bodies
ENSG00000112339,Cytosol;Nuclear bodies
ENSG00000112343,Cell Junctions;Centrosome;Plasma membrane
ENSG00000112365,Centrosome;Cytokinetic bridge;Nucleus
ENSG00000112394,Cell Junctions;Vesicles
ENSG00000112511,Nucleoplasm
ENSG00000112514,Focal adhesion sites;Plasma membrane
ENSG00000112559,Nucleoplasm
ENSG00000112584,Cytosol;Nucleoplasm
ENSG00000112640,Cytosol;Nucleoplasm
ENSG00000112651,Mitochondria;Nucleoplasm
ENSG00000112659,Cytosol
ENSG00000112667,Nucleoplasm
ENSG00000112679,Nucleoplasm;Vesicles
ENSG00000112742,Cytosol;Nucleoli
ENSG00000112761,Endoplasmic reticulum
ENSG00000112763,Plasma membrane
ENSG00000112769,Cytosol;Plasma membrane
ENSG00000112773,Cytosol;Nucleoplasm
ENSG00000112787,Cytosol;Nucleus;Plasma membrane
ENSG00000112852,Nucleoplasm
ENSG00000112855,Cytosol
ENSG00000112977,Mitochondria;Nucleoplasm;Vesicles
ENSG00000112981,Nuclear bodies;Nucleoplasm
ENSG00000112983,Mitochondria;Nucleoplasm
ENSG00000112996,Cytosol;Nucleoplasm
ENSG00000113068,Cytosol;Nucleoli;Plasma membrane
ENSG00000113119,Mitochondria;Nucleoplasm
ENSG00000113231,Cytosol;Nucleoplasm
ENSG00000113240,Actin filaments
ENSG00000113248,Mitochondria
ENSG00000113249,Vesicles
ENSG00000113273,Golgi apparatus
ENSG00000113296,Vesicles
ENSG00000113300,Cytosol
ENSG00000113318,Nuclear bodies
ENSG00000113356,Cytosol;Nucleoplasm
ENSG00000113389,Cytosol
ENSG00000113396,Nuclear bodies
ENSG00000113448,Cytosol;Nuclear membrane;Plasma membrane
ENSG00000113532,Golgi apparatus
ENSG00000113552,Golgi apparatus;Vesicles
ENSG00000113583,Golgi apparatus
ENSG00000113594,Golgi apparatus;Nuclear speckles
ENSG00000113597,Nucleus;Plasma membrane
ENSG00000113615,Nucleoli fibrillar center;Vesicles
ENSG00000113621,Golgi apparatus
ENSG00000113638,Golgi apparatus;Nucleoplasm;Vesicles
ENSG00000113645,Golgi apparatus
ENSG00000113712,Cytosol
ENSG00000113716,Nucleoli
ENSG00000113739,Endoplasmic reticulum
ENSG00000113742,Golgi apparatus;Nucleoplasm;Vesicles
ENSG00000113763,Cytosol;Plasma membrane
ENSG00000113811,Cytosol;Nucleoplasm
ENSG00000113851,Nucleoli
ENSG00000113966,Nucleoplasm;Vesicles
ENSG00000114019,Cell Junctions
ENSG00000114062,Cytosol;Nucleoplasm
ENSG00000114098,Cytosol;Nucleoplasm;Vesicles
ENSG00000114113,Golgi apparatus
ENSG00000114115,Nucleoplasm
ENSG00000114120,Cytosol;Mitochondria;Nucleus
ENSG00000114166,Nucleus
ENSG00000114268,Nucleoli
ENSG00000114279,Cytosol;Nucleoplasm
ENSG00000114331,Endosomes
ENSG00000114354,Cytosol;Vesicles
ENSG00000114383,Cytosol;Vesicles
ENSG00000114405,Cytosol;Plasma membrane
ENSG00000114446,Cytosol;Mitochondria;Nuclear speckles
ENSG00000114473,Actin filaments;Cytosol
ENSG00000114480,Cytosol;Nucleoplasm
ENSG00000114631,Golgi apparatus;Vesicles
ENSG00000114646,Mitochondria;Nucleoplasm
ENSG00000114648,Nuclear bodies;Nucleoplasm
ENSG00000114656,Cell Junctions;Cytosol
ENSG00000114698,Nuclear bodies;Nucleoplasm
ENSG00000114737,Cytokinetic bridge;Microtubules
ENSG00000114739,Cytosol;Nuclear bodies;Nucleus
ENSG00000114744,Nuclear bodies;Nucleoplasm
ENSG00000114853,Nucleoplasm
ENSG00000114854,Actin filaments;Mitochondria;Nucleoplasm
ENSG00000114859,Cytosol
ENSG00000114902,Golgi apparatus;Vesicles
ENSG00000114923,Nucleoplasm
ENSG00000114942,Cytosol;Nucleoli fibrillar center
ENSG00000114978,Cytosol;Nucleoli;Nucleus
ENSG00000114993,Mitochondria;Nucleoplasm
ENSG00000114999,Nucleoplasm;Vesicles
ENSG00000115073,Microtubules
ENSG00000115107,Cytosol;Nucleoli
ENSG00000115165,Cytosol;Nucleoplasm
ENSG00000115170,Cytosol;Nucleoli
ENSG00000115194,Cytosol;Nucleoli;Nucleus;Vesicles
ENSG00000115211,Actin filaments;Nuclear membrane
ENSG00000115226,Aggresome;Cytosol;Nucleoplasm
ENSG00000115232,Plasma membrane
ENSG00000115252,Nucleoplasm
ENSG00000115268,Cytosol;Endoplasmic reticulum
ENSG00000115282,Cytosol;Nucleoplasm
ENSG00000115290,Cytosol;Nucleoplasm
ENSG00000115297,Nucleoplasm
ENSG00000115306,Golgi apparatus
ENSG00000115307,Nucleoplasm;Vesicles
ENSG00000115350,Cytosol;Nucleus
ENSG00000115365,Microtubules
ENSG00000115368,Nucleoplasm
ENSG00000115392,Nuclear bodies;Vesicles
ENSG00000115457,Endoplasmic reticulum
ENSG00000115459,Mitochondria;Nucleoplasm
ENSG00000115461,Golgi apparatus;Nuclear bodies;Vesicles
ENSG00000115464,Nucleus
ENSG00000115520,Cytosol
ENSG00000115525,Vesicles
ENSG00000115526,Cytosol
ENSG00000115556,Cytosol;Nuclear membrane;Plasma membrane
ENSG00000115568,Nucleoli fibrillar center;Nucleus
ENSG00000115602,Vesicles
ENSG00000115604,Mitochondria
ENSG00000115661,Cytosol
ENSG00000115665,Cell Junctions;Intermediate filaments;Nuclear bodies
ENSG00000115685,Nucleoli
ENSG00000115738,Centrosome;Nuclear bodies;Nucleoplasm
ENSG00000115758,Cytosol;Plasma membrane
ENSG00000115808,Cytosol;Nucleoplasm
ENSG00000115816,Nucleus;Vesicles
ENSG00000115828,Cytosol
ENSG00000115839,Cytosol;Nucleoplasm
ENSG00000115844,Nuclear speckles
ENSG00000115935,Cytosol;Plasma membrane
ENSG00000115956,Nucleoli
ENSG00000115970,Cytosol
ENSG00000115993,Nuclear bodies;Nucleoplasm;Vesicles
ENSG00000116035,Nuclear speckles
ENSG00000116039,Nuclear membrane;Nucleus
ENSG00000116127,Cytosol
ENSG00000116128,Nuclear bodies;Nucleoplasm
ENSG00000116138,Vesicles
ENSG00000116151,Mitochondria;Nucleus
ENSG00000116157,Nucleoli
ENSG00000116183,Endoplasmic reticulum;Vesicles
ENSG00000116205,Nucleoplasm;Vesicles
ENSG00000116213,Cell Junctions;Nucleoplasm
ENSG00000116251,Nucleoli;Nucleus
ENSG00000116266,Cytosol;Nucleoplasm
ENSG00000116396,Cytosol
ENSG00000116406,Endoplasmic reticulum
ENSG00000116514,Cytosol
ENSG00000116525,Focal adhesion sites;Vesicles
ENSG00000116586,Nucleoplasm;Vesicles
ENSG00000116649,Cytosol;Nucleoplasm
ENSG00000116661,Cytosol;Nucleoplasm
ENSG00000116667,Cytosol;Nucleoplasm
ENSG00000116668,Cytosol
ENSG00000116675,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000116678,Vesicles
ENSG00000116685,Cytosol;Golgi apparatus
ENSG00000116691,Cytosol;Nucleoplasm
ENSG00000116731,Golgi apparatus
ENSG00000116741,Cytosol
ENSG00000116747,Cytosol;Nucleoplasm
ENSG00000116750,Mitochondria;Nucleoplasm
ENSG00000116793,Nuclear bodies;Nucleoli
ENSG00000116871,Cytosol;Microtubules
ENSG00000116885,Nucleoli;Nucleus;Plasma membrane
ENSG00000116922,Cytosol;Nucleus
ENSG00000116977,Plasma membrane
ENSG00000116983,Cytosol
ENSG00000116991,Golgi apparatus;Nuclear bodies;Nuclear membrane
ENSG00000117000,Nucleus
ENSG00000117010,Cytosol;Nucleus
ENSG00000117016,Mitochondria;Nucleoli
ENSG00000117036,Nucleus
ENSG00000117069,Vesicles
ENSG00000117114,Cell Junctions;Plasma membrane
ENSG00000117148,Cytosol
ENSG00000117152,Intermediate filaments
ENSG00000117155,Cell Junctions
ENSG00000117174,Nuclear speckles;Vesicles
ENSG00000117245,Nucleoplasm;Plasma membrane
ENSG00000117262,Endoplasmic reticulum
ENSG00000117266,Actin filaments
ENSG00000117280,Nuclear membrane;Nucleoli
ENSG00000117308,Cytosol;Nucleus;Plasma membrane
ENSG00000117335,Plasma membrane
ENSG00000117385,Nucleoli;Vesicles
ENSG00000117410,Cytosol
ENSG00000117419,Cytosol;Nucleoplasm
ENSG00000117461,Nucleoplasm;Vesicles
ENSG00000117472,Nucleoplasm;Vesicles
ENSG00000117477,Nuclear speckles
ENSG00000117479,Cytosol
ENSG00000117533,Golgi apparatus
ENSG00000117543,Golgi apparatus
ENSG00000117569,Nucleoplasm
ENSG00000117586,Nucleus;Vesicles
ENSG00000117597,Golgi apparatus;Nucleoplasm
ENSG00000117598,Cytosol;Plasma membrane
ENSG00000117602,Nuclear speckles;Nucleoli fibrillar center
ENSG00000117616,Nucleoplasm
ENSG00000117625,Nucleoli;Nucleus
ENSG00000117640,Cell Junctions;Mitochondria
ENSG00000117834,Actin filaments;Cytosol
ENSG00000118096,Actin filaments
ENSG00000118137,Cytosol;Vesicles
ENSG00000118156,Cytosol;Nucleoplasm
ENSG00000118162,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000118181,Cytosol;Endoplasmic reticulum
ENSG00000118197,Actin filaments;Nucleus
ENSG00000118217,Cytosol
ENSG00000118231,Cytokinetic bridge;Intermediate filaments;Plasma membrane
ENSG00000118242,Vesicles
ENSG00000118263,Golgi apparatus
ENSG00000118271,Golgi apparatus
ENSG00000118292,Plasma membrane
ENSG00000118298,Plasma membrane
ENSG00000118363,Nucleus
ENSG00000118369,Nucleoli fibrillar center;Nucleus
ENSG00000118412,Nuclear bodies;Nucleoli
ENSG00000118420,Rods & Rings
ENSG00000118473,Mitochondria
ENSG00000118482,Nucleoplasm
ENSG00000118496,Microtubules
ENSG00000118508,Cytosol
ENSG00000118557,Endoplasmic reticulum
ENSG00000118596,Nucleoplasm
ENSG00000118600,Golgi apparatus;Nucleoplasm
ENSG00000118680,Nucleoli fibrillar center;Nucleus
ENSG00000118690,Nucleus
ENSG00000118849,Endoplasmic reticulum;Golgi apparatus
ENSG00000118855,Nucleoli;Nucleus
ENSG00000118898,Cytosol;Nucleoplasm
ENSG00000118922,Cytosol;Nucleoplasm
ENSG00000118946,Cytosol;Plasma membrane;Vesicles
ENSG00000118960,Cytosol;Nucleoli
ENSG00000119004,Actin filaments;Cell Junctions;Plasma membrane
ENSG00000119125,Nucleus
ENSG00000119138,Cytosol;Plasma membrane
ENSG00000119314,Nucleus
ENSG00000119321,Cytosol;Nucleoli
ENSG00000119333,Cytosol
ENSG00000119401,Intermediate filaments
ENSG00000119402,Nucleoplasm
ENSG00000119411,Nucleoplasm
ENSG00000119446,Midbody;Nucleoli fibrillar center;Nucleus
ENSG00000119509,Cytosol
ENSG00000119541,Vesicles
ENSG00000119559,Intermediate filaments
ENSG00000119574,Cytosol
ENSG00000119599,Nucleoplasm
ENSG00000119616,Nucleoplasm
ENSG00000119630,Cytosol;Mitochondria;Nucleoplasm
ENSG00000119632,Cytosol;Nucleoli
ENSG00000119636,Microtubule organizing center;Nucleus;Plasma membrane
ENSG00000119638,Mitochondria
ENSG00000119640,Cytosol;Nucleus
ENSG00000119661,Microtubule organizing center;Nucleus
ENSG00000119673,Mitochondria
ENSG00000119681,Nucleus
ENSG00000119684,Nucleus
ENSG00000119699,Vesicles
ENSG00000119703,Mitochondria;Nuclear speckles
ENSG00000119718,Focal adhesion sites;Nucleoplasm;Plasma membrane
ENSG00000119725,Nuclear bodies
ENSG00000119729,Cytosol;Vesicles
ENSG00000119760,Nucleoplasm
ENSG00000119771,Cytosol;Mitochondria
ENSG00000119782,Vesicles
ENSG00000119801,Cytosol;Nucleoplasm
ENSG00000119862,Nucleoplasm
ENSG00000119865,Cytosol
ENSG00000119900,Golgi apparatus;Nucleoplasm
ENSG00000119915,Cytosol;Vesicles
ENSG00000119922,Vesicles
ENSG00000119927,Mitochondria
ENSG00000119943,Mitochondria
ENSG00000119969,Golgi apparatus;Nucleus;Vesicles
ENSG00000119977,Microtubules
ENSG00000119979,Centrosome;Cytosol;Plasma membrane
ENSG00000119986,Nucleus;Plasma membrane
ENSG00000120008,Cytosol;Microtubules
ENSG00000120029,Vesicles
ENSG00000120051,Nucleus
ENSG00000120054,Nucleoli;Nucleus
ENSG00000120129,Cytosol;Nucleoli
ENSG00000120137,Golgi apparatus;Nucleoplasm
ENSG00000120158,Nucleoplasm
ENSG00000120159,Vesicles
ENSG00000120217,Cytosol
ENSG00000120256,Mitochondria
ENSG00000120262,Cell Junctions;Golgi apparatus
ENSG00000120280,Nucleoplasm;Vesicles
ENSG00000120314,Nucleoli;Nucleus
ENSG00000120327,Vesicles
ENSG00000120328,Plasma membrane
ENSG00000120341,Actin filaments;Endoplasmic reticulum;Plasma membrane
ENSG00000120440,Nuclear membrane;Nucleoli
ENSG00000120519,Nucleoli
ENSG00000120533,Mitochondria;Nucleoplasm
ENSG00000120549,Cytosol;Nucleus
ENSG00000120647,Nuclear membrane
ENSG00000120685,Cytosol;Nucleus
ENSG00000120697,Cytosol
ENSG00000120699,Mitochondria
ENSG00000120742,Endoplasmic reticulum
ENSG00000120784,Cytosol
ENSG00000120820,Cytosol
ENSG00000120833,Endoplasmic reticulum
ENSG00000120860,Vesicles
ENSG00000120868,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000120896,Focal adhesion sites;Nucleoplasm
ENSG00000120910,Vesicles
ENSG00000120913,Actin filaments;Focal adhesion sites
ENSG00000120942,Vesicles
ENSG00000120963,Plasma membrane
ENSG00000120992,Cytosol;Nucleoplasm
ENSG00000121039,Lipid droplets
ENSG00000121060,Nuclear bodies
ENSG00000121064,Golgi apparatus
ENSG00000121068,Cytosol;Nucleoplasm
ENSG00000121073,Endoplasmic reticulum;Nucleus;Vesicles
ENSG00000121075,Vesicles
ENSG00000121101,Cell Junctions;Cytosol;Plasma membrane;Vesicles
ENSG00000121104,Nucleoplasm
ENSG00000121210,Vesicles
ENSG00000121281,Cytosol
ENSG00000121310,Mitochondria
ENSG00000121350,Nuclear speckles
ENSG00000121390,Nucleoli fibrillar center;Nucleoplasm
ENSG00000121406,Cytosol;Nucleoplasm
ENSG00000121413,Nucleoplasm
ENSG00000121417,Mitochondria;Rods & Rings
ENSG00000121454,Nuclear speckles
ENSG00000121486,Nucleoli;Nucleus
ENSG00000121552,Cytosol;Nucleus
ENSG00000121644,Vesicles
ENSG00000121690,Cytosol;Nucleoli;Nucleus
ENSG00000121716,Mitochondria
ENSG00000121741,Endoplasmic reticulum;Nucleoplasm
ENSG00000121769,Golgi apparatus
ENSG00000121775,Vesicles
ENSG00000121858,Microtubules
ENSG00000121871,Mitochondria
ENSG00000121879,Cytosol
ENSG00000121897,Mitochondria;Nucleoplasm
ENSG00000121900,Vesicles
ENSG00000121903,Nucleoplasm
ENSG00000121964,Cytosol
ENSG00000121989,Cytosol
ENSG00000122025,Endoplasmic reticulum
ENSG00000122035,Nuclear bodies
ENSG00000122042,Centrosome
ENSG00000122122,Plasma membrane
ENSG00000122126,Cytosol;Microtubules
ENSG00000122203,Nucleoplasm
ENSG00000122218,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000122376,Actin filaments;Nucleoplasm
ENSG00000122386,Nucleoplasm
ENSG00000122417,Mitochondria
ENSG00000122435,Cytosol;Nuclear bodies;Nucleoplasm;Plasma membrane
ENSG00000122483,Cytosol;Nucleoplasm
ENSG00000122490,Nucleoplasm
ENSG00000122547,Nuclear speckles;Plasma membrane;Vesicles
ENSG00000122557,Nucleoli
ENSG00000122592,Nuclear membrane;Nucleoplasm
ENSG00000122692,Vesicles
ENSG00000122696,Mitochondria
ENSG00000122711,Golgi apparatus;Nucleus;Vesicles
ENSG00000122741,Nucleoli fibrillar center
ENSG00000122778,Intermediate filaments;Nuclear membrane
ENSG00000122783,Golgi apparatus
ENSG00000122787,Nucleoplasm
ENSG00000122824,Cytosol
ENSG00000122863,Cytosol;Golgi apparatus
ENSG00000122870,Nucleoplasm
ENSG00000122912,Mitochondria
ENSG00000122952,Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000122966,Cytosol
ENSG00000122970,Centrosome;Cytosol
ENSG00000123064,Golgi apparatus;Nucleoli;Nucleus
ENSG00000123066,Golgi apparatus;Nucleus
ENSG00000123080,Cytosol;Nucleoplasm
ENSG00000123094,Cytosol;Mitochondria
ENSG00000123095,Nucleoplasm
ENSG00000123096,Nuclear membrane;Nucleus
ENSG00000123124,Cytosol;Golgi apparatus;Plasma membrane
ENSG00000123130,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000123136,Nuclear speckles
ENSG00000123144,Nucleoplasm
ENSG00000123146,Cytosol
ENSG00000123154,Centrosome;Nucleoplasm
ENSG00000123159,Cell Junctions;Nucleus;Plasma membrane
ENSG00000123178,Vesicles
ENSG00000123200,Actin filaments;Nuclear membrane
ENSG00000123213,Mitochondria
ENSG00000123243,Golgi apparatus;Vesicles
ENSG00000123342,Endoplasmic reticulum;Vesicles
ENSG00000123405,Actin filaments;Nucleoplasm
ENSG00000123415,Vesicles
ENSG00000123427,Nucleoplasm
ENSG00000123444,Cytosol;Nucleus;Vesicles
ENSG00000123453,Mitochondria
ENSG00000123472,Mitochondria
ENSG00000123473,Cytosol;Plasma membrane
ENSG00000123500,Endoplasmic reticulum
ENSG00000123505,Nucleoplasm
ENSG00000123552,Cytosol;Nucleus
ENSG00000123572,Cytosol;Nucleoplasm
ENSG00000123575,Cytosol;Golgi apparatus;Nucleus
ENSG00000123600,Cytosol
ENSG00000123636,Cytosol;Nucleoplasm
ENSG00000123975,Cytosol;Mitochondria;Nucleus;Vesicles
ENSG00000123977,Nuclear bodies;Nucleoplasm
ENSG00000123983,Lipid droplets;Nucleoli
ENSG00000123999,Vesicles
ENSG00000124006,Centrosome
ENSG00000124067,Endosomes
ENSG00000124098,Cytosol;Plasma membrane
ENSG00000124102,Plasma membrane
ENSG00000124104,Microtubule organizing center;Vesicles
ENSG00000124120,Cytosol;Golgi apparatus
ENSG00000124145,Golgi apparatus;Plasma membrane
ENSG00000124177,Nucleus
ENSG00000124194,Endoplasmic reticulum
ENSG00000124201,Mitochondria
ENSG00000124212,Endoplasmic reticulum
ENSG00000124215,Microtubules;Plasma membrane
ENSG00000124228,Nucleoli
ENSG00000124243,Cytosol;Intermediate filaments
ENSG00000124257,Vesicles
ENSG00000124275,Cytosol;Intermediate filaments;Nucleoplasm
ENSG00000124313,Vesicles
ENSG00000124357,Cytosol;Nucleus
ENSG00000124370,Nucleoli
ENSG00000124374,Cytosol
ENSG00000124380,Nucleoplasm
ENSG00000124444,Golgi apparatus;Nucleoplasm
ENSG00000124466,Endoplasmic reticulum;Vesicles
ENSG00000124507,Nucleus;Vesicles
ENSG00000124535,Nucleoplasm
ENSG00000124568,Golgi apparatus
ENSG00000124570,Centrosome
ENSG00000124596,Nucleoli;Nucleus
ENSG00000124602,Centrosome
ENSG00000124614,Cytosol
ENSG00000124615,Cytosol;Plasma membrane
ENSG00000124635,Cytosol;Nucleoplasm
ENSG00000124641,Centrosome;Nucleoplasm
ENSG00000124713,Cytosol
ENSG00000124733,Cytosol;Nucleus
ENSG00000124772,Cytosol
ENSG00000124784,Cytosol;Nuclear speckles;Nucleoli
ENSG00000124787,Nucleoplasm
ENSG00000124882,Vesicles
ENSG00000124900,Nucleoli;Vesicles
ENSG00000124920,Cytosol;Nucleoplasm
ENSG00000125037,Cytosol;Microtubules
ENSG00000125089,Cytosol;Nucleoli;Nucleus
ENSG00000125149,Cytosol;Nuclear speckles
ENSG00000125170,Cytokinetic bridge;Microtubules;Vesicles
ENSG00000125246,Cytosol
ENSG00000125247,Vesicles
ENSG00000125285,Nucleus
ENSG00000125319,Cytosol;Nucleoplasm
ENSG00000125352,Nucleoplasm
ENSG00000125354,Cytosol
ENSG00000125375,Mitochondria;Nucleoplasm
ENSG00000125386,Cytosol;Plasma membrane
ENSG00000125430,Vesicles
ENSG00000125434,Mitochondria;Vesicles
ENSG00000125445,Mitochondria
ENSG00000125459,Cytosol;Nuclear membrane
ENSG00000125505,Cytosol
ENSG00000125508,Actin filaments;Cytosol;Intermediate filaments
ENSG00000125520,Nuclear speckles
ENSG00000125531,Aggresome;Nucleoplasm;Vesicles
ENSG00000125534,Microtubules;Nucleoli;Nucleoplasm
ENSG00000125551,Vesicles
ENSG00000125657,Golgi apparatus
ENSG00000125676,Nucleoplasm
ENSG00000125703,Cytosol;Nucleoplasm
ENSG00000125731,Cytokinetic bridge;Microtubules;Nucleoplasm
ENSG00000125741,Cytosol;Nucleoplasm
ENSG00000125744,Nuclear speckles
ENSG00000125746,Vesicles
ENSG00000125772,Nucleoplasm
ENSG00000125775,Cytosol;Vesicles
ENSG00000125810,Plasma membrane;Vesicles
ENSG00000125816,Nuclear bodies
ENSG00000125841,Cytosol;Nucleoplasm;Vesicles
ENSG00000125846,Nucleus;Vesicles
ENSG00000125850,Cytosol;Nucleoplasm
ENSG00000125851,Vesicles
ENSG00000125869,Cytosol;Microtubule organizing center;Mitotic spindle
ENSG00000125872,Cytosol;Nucleoli
ENSG00000125895,Golgi apparatus;Nucleoplasm
ENSG00000125962,Cytosol;Nuclear speckles
ENSG00000125966,Nucleoli;Plasma membrane
ENSG00000126003,Cytosol;Nucleoplasm
ENSG00000126106,Focal adhesion sites;Golgi apparatus
ENSG00000126226,Nucleoli;Nucleus
ENSG00000126246,Focal adhesion sites
ENSG00000126247,Cytosol;Nucleoplasm
ENSG00000126254,Cytosol;Nucleus
ENSG00000126391,Cytosol;Nucleoli;Nucleus
ENSG00000126453,Cytosol
ENSG00000126458,Vesicles
ENSG00000126460,Cytosol;Nucleoli;Nucleus
ENSG00000126461,Cytosol;Nucleoplasm
ENSG00000126464,Cytosol
ENSG00000126522,Cytosol
ENSG00000126603,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000126709,Mitochondria
ENSG00000126752,Nucleoli;Nucleus
ENSG00000126768,Microtubules;Mitochondria
ENSG00000126773,Cytosol
ENSG00000126785,Nucleoli;Nucleus;Plasma membrane
ENSG00000126803,Nucleoplasm;Vesicles
ENSG00000126814,Nucleoli;Nucleus
ENSG00000126860,Nuclear bodies;Nucleoplasm
ENSG00000126870,Microtubule organizing center
ENSG00000126903,Intermediate filaments
ENSG00000126947,Cytosol;Mitochondria;Nucleus
ENSG00000126970,Microtubules;Vesicles
ENSG00000127080,Cytosol
ENSG00000127081,Cytosol;Nuclear membrane;Nucleoplasm
ENSG00000127083,Endoplasmic reticulum;Nucleoli fibrillar center
ENSG00000127084,Cytosol;Nucleus
ENSG00000127125,Mitochondria;Nucleoli fibrillar center;Nucleus
ENSG00000127129,Cytosol
ENSG00000127152,Nucleoli fibrillar center;Nucleus
ENSG00000127220,Nuclear bodies;Nucleoplasm
ENSG00000127249,Nucleoplasm
ENSG00000127252,Cytosol;Focal adhesion sites
ENSG00000127324,Nucleoplasm
ENSG00000127328,Intermediate filaments
ENSG00000127329,Cell Junctions;Plasma membrane;Vesicles
ENSG00000127337,Nuclear membrane;Nucleoplasm
ENSG00000127399,Nucleoplasm
ENSG00000127419,Nuclear membrane;Nucleus
ENSG00000127452,Mitochondria
ENSG00000127463,Cytokinetic bridge;Microtubules
ENSG00000127511,Nucleoplasm;Plasma membrane
ENSG00000127527,Vesicles
ENSG00000127528,Nucleoplasm
ENSG00000127561,Plasma membrane
ENSG00000127666,Nucleoli;Nucleus;Plasma membrane
ENSG00000127774,Centrosome;Nucleus
ENSG00000127863,Mitochondria;Nucleoplasm
ENSG00000127903,Microtubules
ENSG00000127922,Cytosol
ENSG00000127947,Cytosol;Plasma membrane
ENSG00000127948,Cytosol;Nucleoplasm;Vesicles
ENSG00000127952,Nuclear speckles
ENSG00000127990,Golgi apparatus;Nucleoplasm;Plasma membrane;Vesicles
ENSG00000127995,Nucleoplasm
ENSG00000128000,Centrosome;Nucleus
ENSG00000128016,Intermediate filaments;Vesicles
ENSG00000128039,Cytosol;Plasma membrane
ENSG00000128045,Nuclear bodies
ENSG00000128050,Cytosol
ENSG00000128059,Midbody ring
ENSG00000128242,Vesicles
ENSG00000128250,Nuclear speckles;Plasma membrane
ENSG00000128253,Nuclear speckles;Plasma membrane
ENSG00000128266,Vesicles
ENSG00000128276,Nuclear speckles;Plasma membrane
ENSG00000128284,Mitochondria;Nuclear bodies
ENSG00000128309,Cytosol;Mitochondria
ENSG00000128322,Endoplasmic reticulum
ENSG00000128335,Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000128346,Nucleus
ENSG00000128463,Cell Junctions;Focal adhesion sites
ENSG00000128482,Nuclear speckles
ENSG00000128510,Centrosome;Cytosol;Nucleoplasm
ENSG00000128512,Cytosol;Golgi apparatus;Nucleoli
ENSG00000128534,Nucleoplasm;Vesicles
ENSG00000128536,Nucleoli fibrillar center
ENSG00000128567,Microtubule organizing center;Vesicles
ENSG00000128581,Cytosol;Microtubules
ENSG00000128585,Cytosol;Plasma membrane;Vesicles
ENSG00000128590,Cytosol;Endoplasmic reticulum
ENSG00000128594,Golgi apparatus
ENSG00000128596,Nucleoli
ENSG00000128606,Nuclear speckles;Nucleoplasm;Plasma membrane
ENSG00000128607,Nucleoplasm
ENSG00000128656,Cytosol
ENSG00000128683,Vesicles
ENSG00000128710,Cytoplasmic bodies;Cytosol;Nucleoplasm
ENSG00000128713,Nucleoplasm
ENSG00000128731,Vesicles
ENSG00000128789,Nuclear bodies;Nucleus
ENSG00000128815,Cytosol;Nucleoplasm
ENSG00000128829,Cytosol
ENSG00000128849,Cell Junctions
ENSG00000128872,Nucleoli fibrillar center;Nucleus
ENSG00000128891,Nuclear speckles;Vesicles
ENSG00000128973,Vesicles
ENSG00000129003,Microtubules
ENSG00000129007,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000129009,Golgi apparatus;Plasma membrane
ENSG00000129028,Cytosol;Nucleoplasm
ENSG00000129038,Endoplasmic reticulum
ENSG00000129055,Cytosol;Mitochondria
ENSG00000129159,Cytosol;Nuclear membrane;Nucleus;Vesicles
ENSG00000129187,Cytosol;Nucleoplasm
ENSG00000129197,Nucleoli fibrillar center
ENSG00000129292,Nucleoplasm;Plasma membrane
ENSG00000129353,Cell Junctions;Vesicles
ENSG00000129455,Vesicles
ENSG00000129460,Mitochondria;Nucleoli;Nucleus
ENSG00000129474,Golgi apparatus;Nucleus
ENSG00000129480,Vesicles
ENSG00000129484,Nucleoli;Nucleus
ENSG00000129518,Golgi apparatus
ENSG00000129521,Cytosol
ENSG00000129538,Nucleoplasm;Vesicles
ENSG00000129562,Cytosol
ENSG00000129595,Nucleoplasm;Plasma membrane
